budget,genres,id,popularity,revenue,runtime,tagline,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name
60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10992,8.142251,93375151,87.0,Things Are Gonna Get Hairy!,Cats & Dogs,5.0,363.0,2001,7,4,87014,Cats & Dogs Collection
18000000,"[{'id': 35, 'name': 'Comedy'}]",8835,12.769371,141774679,96.0,Don't judge a book by its hair color!,Legally Blonde,6.2,908.0,2001,7,13,86024,Legally Blonde Collection
93000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",331,0.648867,368780809,92.0,"This time, it's not just a walk in the park!",Jurassic Park III,5.7,2109.0,2001,7,18,328,Jurassic Park Collection
11000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",11470,7.793873,16951798,91.0,Evil has an upgrade.,Jason X,4.5,298.0,2001,7,24,9735,Friday the 13th Collection
90000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",5175,8.345985,347325802,90.0,Get ready for a second Rush!,Rush Hour 2,6.4,1078.0,2001,8,3,90863,Rush Hour Collection
37000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",9880,7.387171,165335153,115.0,She rocks. She rules. She reigns.,The Princess Diaries,6.5,1063.0,2001,8,3,107674,The Princess Diaries Collection
30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2770,10.25103,287553595,108.0,This Summer It's All About Sticking Together.,American Pie 2,6.0,1375.0,2001,8,10,2806,American Pie Collection
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",30379,1.414972,6000000,104.0,"In The Beginning, The End Had A Name.",Megiddo: The Omega Code 2,3.6,8.0,2001,9,7,122947,Omega Code Series
28000000,"[{'id': 35, 'name': 'Comedy'}]",9398,10.40782,60780981,89.0,3% Body Fat. 1% Brain Activity.,Zoolander,6.1,1363.0,2001,9,28,352789,Zoolander Collection
115000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",585,26.419962,579700000,92.0,We Scare Because We Care.,"Monsters, Inc.",7.5,6150.0,2001,11,1,137696,"Monsters, Inc. Collection"
125000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",671,38.187238,976475550,152.0,Let the Magic Begin.,Harry Potter and the Philosopher's Stone,7.5,7188.0,2001,11,16,1241,Harry Potter Collection
85000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",161,12.114932,450717150,116.0,Are you in or out?,Ocean's Eleven,7.2,3857.0,2001,12,7,304,Ocean's Collection
9400000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",36243,1.7519,20000000,105.0,Who will survive!?,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",6.2,23.0,2001,12,15,374512,Godzilla (Millennium) Collection
93000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",120,32.070725,871368364,178.0,One ring to rule them all,The Lord of the Rings: The Fellowship of the Ring,8.0,8892.0,2001,12,18,119,The Lord of the Rings Collection
58500000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",2899,11.117405,128027976,108.0,,Asterix & Obelix: Mission Cleopatra,7.2,782.0,2002,1,29,2396,Asterix and Obelix Collection
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",11979,8.436243,45479110,101.0,This time there are no interviews.,Queen of the Damned,5.5,247.0,2002,2,10,217704,The Vampire Chronicles
20000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",16690,8.759774,109862682,72.0,The Classic Continues,Return to Never Land,6.1,304.0,2002,2,14,55422,Peter Pan Collection
5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8346,6.719949,368744044,95.0,Love is here to stay... so is her family.,My Big Fat Greek Wedding,6.2,686.0,2002,2,22,389767,My Big Fat Greek Wedding Collection
59000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",425,17.328902,383257136,81.0,They came. They thawed. They conquered.,Ice Age,7.1,3954.0,2002,3,10,8354,Ice Age Collection
33000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1576,7.781293,103000000,100.0,A secret experiment. A deadly virus. A fatal mistake.,Resident Evil,6.4,2100.0,2002,3,15,17255,Resident Evil Collection
54000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",36586,17.05064,155010032,117.0,Faster. Sharper. Deadlier.,Blade II,6.3,1556.0,2002,3,22,735,Blade Collection
4000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4689,6.314697,1954937,121.0,Revenge Was Never This Sweet,Sympathy for Mr. Vengeance,7.3,302.0,2002,3,29,4563,The Vengeance Collection
6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11452,7.668576,39241323,92.0,Don't Graduate. Celebrate.,National Lampoon’s Van Wilder,5.9,867.0,2002,3,29,43220,National Lampoon’s Van Wilder Collection
12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10611,6.498789,77063924,102.0,Everyone's gettin' lined up.,Barbershop,6.2,139.0,2002,4,1,176097,Barbershop Collection
139000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",557,29.413341,821708551,121.0,With great power comes great responsibility.,Spider-Man,6.8,5398.0,2002,5,1,556,Spider-Man Collection
10706075,"[{'id': 27, 'name': 'Horror'}]",10389,4.827322,1766761,98.0,How can you believe your eyes when they're not yours?,The Eye,6.4,108.0,2002,5,9,264335,The Eye Collection
4000000,"[{'id': 18, 'name': 'Drama'}]",23986,0.806208,11047,182.0,,Cremaster 3,6.8,10.0,2002,5,15,142717,The Cremaster Cycle
120000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1894,14.072511,649398328,142.0,A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.,Star Wars: Episode II - Attack of the Clones,6.4,4074.0,2002,5,15,10,Star Wars Collection
5300000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1555,5.94395,3897799,122.0,"They came from Paris, Rome, London and Berlin to... the Spanish Apartment... where a year can change a lifetime.",The Spanish Apartment,7.0,276.0,2002,5,17,239766,The Klapisch Trilogy
68000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",4614,9.268136,193921372,124.0,"27,000 nuclear weapons. One is missing.",The Sum of All Fears,5.9,447.0,2002,5,31,192492,The Jack Ryan Collection
84000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",9637,8.592826,275650703,88.0,Get a Clue,Scooby-Doo,5.4,853.0,2002,6,14,86860,Scooby-Doo Collection
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2501,21.040126,214034224,119.0,He was the perfect weapon until he became the target.,The Bourne Identity,7.3,3640.0,2002,6,14,31562,The Bourne Collection
13000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11442,8.502529,37700000,94.0,Evil finds its way home,Halloween: Resurrection,4.5,230.0,2002,7,1,91361,Halloween Collection
140000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",608,16.775716,445100000,88.0,Same Planet. New Scum.,Men in Black II,6.1,3188.0,2002,7,3,86055,Men In Black Collection
120000000,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",10996,9.274909,170000000,78.0,A Little Goes A Long Way,Stuart Little 2,5.4,632.0,2002,7,19,99727,Stuart Little Collection
63000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",818,8.786653,296938801,94.0,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!,Austin Powers in Goldmember,5.9,997.0,2002,7,26,1006,Austin Powers Collection
5000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",41955,0.191539,340312,113.0,,Antikiller,4.8,5.0,2002,8,1,416491,Major Korenev Trilogy
38000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",9488,7.164131,119700000,100.0,Little Spies. Big Attitudes,Spy Kids 2: The Island of Lost Dreams,5.3,533.0,2002,8,7,86486,Spy Kids Collection
70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",7451,12.722381,277448382,124.0,A New Breed Of Secret Agent.,xXx,5.8,1454.0,2002,8,9,52785,xXx Collection
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",15070,13.35278,14946150,96.0,Two Enemies ... The Mob ... The Ultimate Showdown.,Undisputed,6.1,141.0,2002,8,23,117777,Undisputed Collection
3000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]",21925,2.850011,13000,89.0,America is test-driving the future,Naqoyqatsi,6.1,37.0,2002,9,2,173344,Qatsi Collection
78000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",9533,2.968157,209196298,124.0,Before the Silence.,Red Dragon,6.7,1142.0,2002,9,29,9743,The Hannibal Lecter Anthology
21000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",4108,13.217421,43900000,92.0,Rules are made to be broken.,The Transporter,6.6,1724.0,2002,10,2,9518,The Transporter Collection
48000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",565,13.740965,249348933,115.0,"Before you die, you see",The Ring,6.5,1720.0,2002,10,18,14563,The Ring Collection
3500000,"[{'id': 27, 'name': 'Horror'}]",11838,7.614692,3657876,92.0,,Ju-on: The Grudge,6.7,199.0,2002,10,18,1972,Ju-on Collection
5000000,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]",9012,14.095586,64282312,87.0,Do not attempt this at home.,Jackass: The Movie,6.1,355.0,2002,10,21,17178,Jackass Collection
8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",170,17.656951,85700000,113.0,His fear began when he woke up alone. His terror began when he realised he wasn't.,28 Days Later,7.1,1816.0,2002,10,31,1565,28 Days/Weeks Later Collection
65000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",9021,5.205729,172842355,104.0,What's Christmas Fun without some Reindeer Games?,The Santa Clause 2,5.5,303.0,2002,10,31,53159,The Santa Clause Collection
8500000,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",12636,1.187456,16000000,88.0,Fight to a crumbling fall!,Godzilla Against MechaGodzilla,6.8,30.0,2002,11,2,374512,Godzilla (Millennium) Collection
100000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",672,29.741452,876688482,161.0,Hogwarts is back in session.,Harry Potter and the Chamber of Secrets,7.4,5966.0,2002,11,13,1241,Harry Potter Collection
140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",36669,12.996474,431971116,133.0,He’s never been cooler.,Die Another Day,5.8,1112.0,2002,11,17,645,James Bond Collection
20000000,"[{'id': 35, 'name': 'Comedy'}]",10426,5.794821,33500000,85.0,The party's back in the 'hood!,Friday After Next,6.0,103.0,2002,11,22,43563,Friday Collection
60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9932,9.927412,55003135,96.0,Back in therapy,Analyze That,5.7,385.0,2002,12,6,110127,Analyze Collection
125000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",10775,10.363082,8708932,101.0,Loyalty. Honor. Betrayal.,Infernal Affairs,7.7,490.0,2002,12,12,58588,Infernal Affairs Collection
60000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",201,11.367801,67336470,117.0,A generation's final journey... begins.,Star Trek: Nemesis,6.1,488.0,2002,12,13,115570,Star Trek: The Next Generation Collection
79000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",121,29.423537,926287400,179.0,A New Power Is Rising.,The Lord of the Rings: The Two Towers,8.0,7641.0,2002,12,18,119,The Lord of the Rings Collection
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 28, 'name': 'Action'}]",670,10.616859,17500000,120.0,"15 years of imprisonment, five days of vengeance",Oldboy,8.0,2000.0,2003,1,1,4563,The Vengeance Collection
1100000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",9316,7.89916,20112926,105.0,No computer graphics. No stunt doubles. No wires.,Ong-Bak: The Thai Warrior,7.0,556.0,2003,1,21,94589,Ong Bak Collection
14500000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2334,5.892859,65497208,82.0,No speed limits the next 90 min.,Taxi 3,5.5,367.0,2003,1,29,211721,Taxi Collection
26000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",9358,12.638573,90900000,90.0,Death is like a boomerang. it keeps coming back,Final Destination 2,5.9,1046.0,2003,1,31,8864,Final Destination Collection
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",6038,7.469778,88300000,115.0,A Royal Kick In The Arse.,Shanghai Knights,6.0,707.0,2003,2,6,59567,Shanghai Noon Collection
20000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",14873,10.605851,135700000,72.0,Feel the jungle beat,The Jungle Book 2,5.6,278.0,2003,2,7,97459,The Jungle Book Collection
28000000,"[{'id': 28, 'name': 'Action'}]",10923,10.445141,58795814,102.0,Save the world. Get the girl. Pass math.,Agent Cody Banks,5.0,289.0,2003,3,14,91427,Agent Cody Banks Collection
40000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",9486,8.739991,160466000,88.0,"He knows no fear, he knows no danger, he knows nothing.",Johnny English,6.0,875.0,2003,4,6,86117,Johnny English Collection
7000000,"[{'id': 27, 'name': 'Horror'}]",2662,11.00913,17949758,89.0,You'll never get out alive.,House of 1000 Corpses,6.0,310.0,2003,4,11,105625,House of 1000 Corpses Collection
110000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",36658,0.913096,407711549,133.0,The time has come for those who are different to stand united.,X2,6.8,3572.0,2003,4,24,748,X-Men Collection
60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10708,6.504927,164433867,92.0,Who's your daddy?,Daddy Day Care,5.6,526.0,2003,5,3,228887,Daddy Day Camp Collection
150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",604,16.229317,738599701,138.0,Free your mind.,The Matrix Reloaded,6.7,3500.0,2003,5,15,2344,The Matrix Collection
10000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",553,9.808595,16690617,178.0,A quiet little town not far from here.,Dogville,7.6,619.0,2003,5,19,1952,USA: Land of Opportunities Collection
80000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",310,15.947524,484600000,101.0,In Bruce we trust,Bruce Almighty,6.4,3121.0,2003,5,23,124949,Almighty Collection
94000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",12,25.497794,940335536,100.0,There are 3.7 trillion fish in the ocean. They're looking for one.,Finding Nemo,7.6,6292.0,2003,5,30,137697,Finding Nemo Collection
76000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",584,2.32462,236350661,107.0,How Fast Do You Want It?,2 Fast 2 Furious,6.2,2087.0,2003,6,5,9485,The Fast and the Furious Collection
19000000,"[{'id': 35, 'name': 'Comedy'}]",10152,9.280038,39267515,85.0,The evolution of dumb...,Dumb and Dumberer: When Harry Met Lloyd,4.1,211.0,2003,6,13,96665,Dumb and Dumber Collection
25000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",20694,9.599034,55443032,84.0,The Family Vacation Goes Overboard,Rugrats Go Wild,5.6,62.0,2003,6,13,57129,Rugrats Collection
120000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",9471,7.821116,259200000,106.0,This summer the Angels are back.,Charlie's Angels: Full Throttle,5.2,930.0,2003,6,27,86029,Charlie's Angels Collection
45000000,"[{'id': 35, 'name': 'Comedy'}]",10327,7.288046,124914842,95.0,Bigger. Bolder. Blonder.,"Legally Blonde 2: Red, White & Blonde",5.2,386.0,2003,7,2,86024,Legally Blonde Collection
200000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",296,20.818907,435000000,109.0,The Machines Will Rise.,Terminator 3: Rise of the Machines,5.9,2177.0,2003,7,2,528,The Terminator Collection
9080000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3177,7.500419,14902587,155.0,,Battle Royale II: Requiem,4.9,115.0,2003,7,5,16302,Battle Royale Collection
140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",22,47.326665,655011224,143.0,Prepare to be blown out of the water.,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,7191.0,2003,7,9,295,Pirates of the Caribbean Collection
130000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",8961,8.191436,273339556,147.0,"If you can't stand the heat, get out of Miami.",Bad Boys II,6.3,1588.0,2003,7,18,14890,Bad Boys Collection
95000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",1996,13.076349,160100000,117.0,Adventuress Lara Croft goes on a quest to save the mythical Pandora's Box,Lara Croft Tomb Raider: The Cradle of Life,5.5,1443.0,2003,7,21,2467,Tomb Raider Collection
38000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",12279,8.025145,197000000,84.0,3rd Mission. 3rd Dimension.,Spy Kids 3-D: Game Over,4.7,525.0,2003,7,25,86486,Spy Kids Collection
55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8273,14.397139,231449203,103.0,Forever hold your piece.,American Wedding,6.0,1158.0,2003,8,1,2806,American Pie Collection
700000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",62276,1.400186,1600000,110.0,,Bummer,6.0,18.0,2003,8,2,107461,Bummer Collection
3750000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",25516,3.273286,10000000,171.0,You are not alone,Koi... Mil Gaya,6.4,37.0,2003,8,8,246091,Krrish Collection
17000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",11351,14.786032,63102666,104.0,He can taste your fear.,Jeepers Creepers 2,5.5,304.0,2003,8,8,94899,Jeepers Creepers Collection
20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9666,5.165962,70700000,95.0,,Ju-on: The Grudge 2,6.5,73.0,2003,8,15,1972,Ju-on Collection
30000000,"[{'id': 27, 'name': 'Horror'}]",6466,14.015739,116643421,97.0,Evil Will Battle Evil,Freddy vs. Jason,5.8,608.0,2003,8,15,9735,Friday the 13th Collection
29000000,"[{'id': 28, 'name': 'Action'}]",1428,8.843365,98200000,102.0,The Time Has Come.,Once Upon a Time in Mexico,6.2,605.0,2003,9,11,9649,Mexico Trilogy
22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",277,20.624333,95708457,121.0,Underworld,Underworld,6.6,2556.0,2003,9,19,2326,Underworld Collection
125000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",11647,6.505146,3208262,119.0,The Birth of a Legend,Infernal Affairs II,7.2,108.0,2003,10,1,58588,Infernal Affairs Collection
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",24,25.261865,180906076,111.0,Go for the kill.,Kill Bill: Vol. 1,7.7,5091.0,2003,10,10,2883,Kill Bill Collection
9500000,"[{'id': 27, 'name': 'Horror'}]",9373,7.810068,107967319,98.0,What you know about fear... doesn't even come close.,The Texas Chainsaw Massacre,6.1,670.0,2003,10,17,425175,Texas Chainsaw (Reboot) Collection
48000000,"[{'id': 35, 'name': 'Comedy'}]",4256,11.142209,220673217,84.0,Great trilogies come in threes.,Scary Movie 3,5.8,948.0,2003,10,24,4246,Scary Movie Collection
1700000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9694,6.703174,16200000,112.0,Death cannot be put on hold...,One Missed Call,5.8,100.0,2003,11,3,126580,One Missed Call Collection
150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",605,15.368205,424988211,129.0,Everything that has a beginning has an end.,The Matrix Revolutions,6.4,3155.0,2003,11,5,2344,The Matrix Collection
23000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",10147,10.930143,76500000,91.0,He doesn't care if you're naughty or nice.,Bad Santa,6.4,666.0,2003,11,26,423173,Bad Santa Collection
94000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",122,29.324358,1118888979,201.0,The eye of the enemy is moving.,The Lord of the Rings: The Return of the King,8.1,8226.0,2003,12,1,119,The Lord of the Rings Collection
40000000,"[{'id': 35, 'name': 'Comedy'}]",11007,7.364297,190212113,98.0,Growing pains? They've got twelve of them!,Cheaper by the Dozen,6.0,725.0,2003,12,24,114783,Cheaper by the Dozen Collection
18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",21301,8.353739,65070412,106.0,Let your hair down,Barbershop 2:  Back in Business,5.7,77.0,2004,1,20,176097,Barbershop Collection
2700000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",80,7.048957,15992615,80.0,What if you had a second chance with the one that got away?,Before Sunset,7.6,734.0,2004,2,10,123800,Before... Collection
25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10677,4.475359,27685016,86.0,Break the rules. Find your freedom. Live your life.,Dirty Dancing: Havana Nights,6.0,154.0,2004,2,27,86058,Dirty Dancing Collection
80000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",11024,7.65458,181466833,93.0,They came. They saw. They ran.,Scooby-Doo 2: Monsters Unleashed,5.4,519.0,2004,3,24,86860,Scooby-Doo Collection
66000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1487,13.206854,99318987,122.0,From the Dark Side to Our Side.,Hellboy,6.5,2278.0,2004,4,2,17235,Hellboy Collection
40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2122,7.15606,26155781,98.0,"They missed each other. This time, their aim is better.",The Whole Ten Yards,5.5,282.0,2004,4,7,103577,The Whole Nine/Ten Yards Collection
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",393,21.533072,152159461,136.0,The bride is back for the final cut.,Kill Bill: Vol. 2,7.7,4061.0,2004,4,16,2883,Kill Bill Collection
150000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",809,16.22986,935454538,93.0,Once upon another time...,Shrek 2,6.7,3082.0,2004,5,19,2150,Shrek Collection
