budget,genres,id,popularity,revenue,runtime,tagline,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name
30000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",9600,7.978985,173959438.0,98.0,This FBI agent is going undercover... and he's concealing more than a weapon.,Big Momma's House,5.6,514.0,2000,5,31,44979,Big Momma's House Collection
46000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",479,7.420019,107196498.0,99.0,"Still the man, any questions?",Shaft,5.5,316.0,2000,6,15,495,Shaft Collection
19000000.0,"[{'id': 35, 'name': 'Comedy'}]",4247,12.446738,278019771.0,88.0,No mercy. No shame. No sequel.,Scary Movie,6.0,1468.0,2000,7,7,4246,Scary Movie Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",26743,0.871762,0.0,26.0,A story of Thumbs. A story of love. A story of a very poorly steered ship.,Thumbtanic,6.4,8.0,2000,7,7,100415,Thumbs! Collection
16000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",10991,10.264597,68411275.0,93.0,Pokémon: Spell of the Unknown,Pokémon: Spell of the Unknown,6.0,143.0,2000,7,8,34055,Pokémon Collection
16000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",10991,6.480376,68411275.0,93.0,Pokémon: Spell of the Unknown,Pokémon: Spell of the Unknown,6.0,144.0,2000,7,8,34055,Pokémon Collection
75000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",36657,0.954467,296339527.0,104.0,Evolution Begins,X-Men,6.8,4172.0,2000,7,13,748,X-Men Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",31347,1.31263,0.0,80.0,,Cardcaptor Sakura: The Sealed Card,8.0,24.0,2000,7,15,141252,Cardcaptor Sakura Collection
1100000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",25180,2.761919,0.0,180.0,,Anne Of Green Gables: The Continuing Story,6.2,26.0,2000,7,23,94035,Anne of Green Gables Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",24476,4.637328,0.0,99.0,Buckle Up... Beethoven Is Taking A Road Trip!,Beethoven's 3rd,4.4,63.0,2000,7,25,168880,Beethoven Collection
84000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",12107,6.671316,123307945.0,106.0,The Klumps are back!,Nutty Professor II: The Klumps,4.7,338.0,2000,7,27,86028,The Nutty Professor Collection
0.0,"[{'id': 99, 'name': 'Documentary'}]",17208,1.661741,0.0,130.0,The acclaimed HBO documentary film about the Robin Hood Hills Murders.,Paradise Lost 2: Revelations,7.2,26.0,2000,7,28,105629,Paradise Lost Collection
5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",9871,5.603312,0.0,108.0,Hungry like the Wolf.,Ginger Snaps,6.6,211.0,2000,8,1,11794,Ginger Snaps Collection
95000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",9383,7.912103,190213455.0,112.0,What would you do if you knew you couldn't be seen?,Hollow Man,5.6,645.0,2000,8,4,166376,Hollow Man Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",10473,8.319796,0.0,84.0,,DragonHeart: A New Beginning,5.5,70.0,2000,8,8,169452,DragonHeart Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",32834,0.632251,0.0,93.0,Jack skates a little faster... Shoots a little harder... And is driving everyone bananas.,MVP: Most Valuable Primate,4.5,12.0,2000,8,11,368982,MVP
33000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8843,13.234894,104155843.0,107.0,Enter The Mind Of A Killer,The Cell,6.0,442.0,2000,8,17,223564,The Cell Collection
40000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",11398,9.800232,30199105.0,117.0,Who is your foe?,The Art of War,5.6,136.0,2000,8,23,25410,The Art of War Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",15999,5.204291,0.0,103.0,,Vampire Hunter D: Bloodlust,7.0,92.0,2000,8,25,122952,Vampire Hunter D Collection
28000000.0,"[{'id': 35, 'name': 'Comedy'}]",1588,6.402888,90449929.0,98.0,May the best moves win.,Bring It On,5.8,574.0,2000,8,25,430186,Bring It On Collection
0.0,"[{'id': 18, 'name': 'Drama'}]",15830,2.171715,0.0,93.0,,The Bench,7.2,14.0,2000,8,26,289288,Per Fly trilogien (Samling)
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",10898,1.658407,0.0,72.0,Return to the sea September 19,The Little Mermaid II: Return to the Sea,5.9,342.0,2000,8,30,33085,The Little Mermaid Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10035,5.136537,0.0,94.0,He met the girl of his dreams. If only he can meet her again.,100 Girls,5.6,119.0,2000,9,1,404111,100 Girls Collection
25000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",12211,11.430964,15843608.0,87.0,"It will take two immortals to defeat the ultimate evil. But in the end, there can be only one.",Highlander: Endgame,4.4,107.0,2000,9,1,8050,Highlander Collection
30.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",16340,5.568359,103.0,78.0,Ooo la la! Paris will never be the same!,Rugrats in Paris: The Movie,6.0,101.0,2000,9,14,57129,Rugrats Collection
14000000.0,"[{'id': 27, 'name': 'Horror'}]",12212,12.243528,38574362.0,97.0,Legends Never Die.,Urban Legends: Final Cut,4.4,102.0,2000,9,19,52760,Urban Legend
2365000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",60670,6.649222,0.0,106.0,Evil rises to new heights.,The Crimson Rivers,6.8,366.0,2000,9,26,3963,The Crimson Rivers Collection
17000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",146,19.944953,213525736.0,120.0,"A timeless story of strength, secrets and two warriors who would never surrender.","Crouching Tiger, Hidden Dragon",7.2,949.0,2000,10,1,290973,"Crouching Tiger, Hidden Dragon Collection"
2000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",12597,6.984609,0.0,99.0,"The Terrifying New Chapter In The ""Hellraiser"" Legacy!",Hellraiser: Inferno,5.3,101.0,2000,10,3,8917,Hellraiser Collection
55000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1597,14.178281,330444045.0,108.0,First comes love. Then comes the interrogation.,Meet the Parents,6.6,1743.0,2000,10,6,51509,Meet the Parents Collection
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",34070,2.42118,0.0,98.0,,Songs from the Second Floor,7.0,61.0,2000,10,6,356437,Living Trilogy
85000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10481,7.668752,183611771.0,100.0,Meet Two Unlikely Heroes With A Bone To Pick.,102 Dalmatians,5.1,327.0,2000,10,7,124916,101 Dalmatians (Live-Action) Collection
0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",11531,4.792013,0.0,90.0,Evil Doesn't Die.,Book of Shadows: Blair Witch 2,4.3,216.0,2000,10,27,64750,Blair Witch Collection
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",37302,2.663191,0.0,96.0,The Future Is Clear.,Left Behind,4.0,41.0,2000,10,30,109082,Left Behind Collection
10000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",9456,6.311201,0.0,102.0,"For Vengeance, For Justice, For Love.",The Crow: Salvation,4.9,74.0,2000,10,31,9436,The Crow Collection
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",5833,3.569907,0.0,84.0,,Casper's Haunted Christmas,5.0,42.0,2000,10,31,8819,Casper Collection
92000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",4327,9.774985,264105545.0,98.0,Get Some Action,Charlie's Angels,5.6,1253.0,2000,11,2,86029,Charlie's Angels Collection
8300000.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",39468,2.073747,0.0,105.0,Godzilla disappears.,Godzilla vs. Megaguirus,5.6,24.0,2000,11,3,374512,Godzilla (Millennium) Collection
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",5458,4.333637,0.0,87.0,Revenge is sweet and sexy.,Cruel Intentions 2,4.4,99.0,2000,11,9,52789,Cruel Intentions Collection
0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",302508,0.19188,0.0,90.0,,Emmanuelle 2000: Emmanuelle's Intimate Encounters,3.5,2.0,2000,11,11,345865,Emmanuelle 2000 Collections (USA)
0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13899,1.147692,0.0,97.0,,Dead or Alive 2: Birds,6.8,23.0,2000,12,2,192532,Dead or Alive Collection
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",24102,3.993298,0.0,75.0,,The Land Before Time VII: The Stone of Cold Fire,5.9,51.0,2000,12,5,19163,The Land Before Time Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",9565,1.309854,0.0,99.0,,No More School,5.5,20.0,2000,12,7,287684,Schule Collection
35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",11849,4.884311,15185241.0,107.0,This is no game.,Dungeons & Dragons,3.9,159.0,2000,12,8,106498,Dungeons & Dragons Collection
100000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11688,12.297375,169327687.0,78.0,It's All About.....ME!,The Emperor's New Groove,7.2,1544.0,2000,12,9,178117,The Emperor's New Groove Collection
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",16234,7.872438,0.0,74.0,"This Time, The Joker Is Wild",Batman Beyond: Return of the Joker,7.5,152.0,2000,12,12,379475,Batman Beyond Collection
45000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",1493,9.510762,212000000.0,111.0,Never Mess With An Agent In A Dress.,Miss Congeniality,6.1,987.0,2000,12,14,93220,Miss Congeniality Collection
4500000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",3176,12.701098,25000000.0,114.0,Could you kill your best friend?,Battle Royale,7.3,992.0,2000,12,16,16302,Battle Royale Collection
28000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",10577,6.000716,33000337.0,99.0,The Most Seductive Evil of All Time Has Now Been Unleashed in Ours.,Dracula 2000,4.6,150.0,2000,12,22,115822,Dracula 2000 Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10469,1.703002,0.0,107.0,,"Come, Sweet Death",7.4,19.0,2000,12,22,76291,Simon Brenner Collection
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",37047,0.337904,0.0,46.0,"If you make a wish on Christmas Eve, will it come true?",Love Hina Christmas Special: Silent Eve,5.5,6.0,2000,12,24,190135,Love Hina Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",37730,0.508715,0.0,92.0,,Jönssonligan spelar högt,4.5,6.0,2000,12,25,63170,Jönsson Gang
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",39907,1.148337,0.0,113.0,The Legend of the Village Warriors,Bang Rajan,6.9,7.0,2000,12,29,159340,Bang Rajan Collection
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",36897,4.584737,0.0,63.0,,Pokémon: Mewtwo Returns,6.1,73.0,2000,12,30,34055,Pokémon Collection
0.0,"[{'id': 28, 'name': 'Action'}]",38187,1.30639,0.0,14.0,,The Hire: Powder Keg,6.8,18.0,2001,1,1,113589,The Hire
0.0,"[{'id': 28, 'name': 'Action'}]",30091,1.686588,0.0,6.0,,The Hire: Chosen,6.8,16.0,2001,1,1,113589,The Hire
0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",111913,0.102332,0.0,131.0,,A2,0.0,0.0,2001,1,1,112406,The Aum Shinrikyo Collection
0.0,"[{'id': 28, 'name': 'Action'}]",38183,0.910518,0.0,6.0,,The Hire: Ambush,6.7,17.0,2001,1,1,113589,The Hire
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",40040,1.168436,0.0,96.0,They're back and this time they're breeding  mad!,Spiders 2: Breeding Ground,4.2,15.0,2001,1,1,382113,Spiders - Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",38189,1.203082,0.0,11.0,,The Hire: The Follow,7.5,15.0,2001,1,1,113589,The Hire
0.0,"[{'id': 35, 'name': 'Comedy'}]",42354,0.233207,0.0,96.0,Time to Raise the Roof!,House Party 4: Down to the Last Minute,3.8,5.0,2001,1,1,159600,House Party Collection
0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",29941,1.126743,0.0,100.0,,Back To The Secret Garden,5.8,13.0,2001,1,1,462565,The Secret Garden Collection
13000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",9816,4.794088,91038276.0,112.0,The Only Person You Need To Be Is Yourself.,Save the Last Dance,6.3,359.0,2001,1,12,107469,Save The Last Dance Collection
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",294161,0.113347,0.0,90.0,They have a mission: protect nature from man's wickedness.,Tainá: An Amazon Adventure,3.3,3.0,2001,1,12,429231,Tainá
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",29742,1.294211,0.0,100.0,,Zenon: The Zequel,4.8,27.0,2001,1,12,321148,Zenon Collection
3000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",39939,7.351028,18492362.0,100.0,,Super Troopers,6.6,367.0,2001,1,18,449462,Super Troopers Collection
6000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",141,18.303148,1270522.0,113.0,You can never go too far,Donnie Darko,7.7,3574.0,2001,1,18,178106,Darko Collection
10000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",19405,4.195694,44460850.0,83.0,Saving The World One Playground At A Time,Recess: School's Out,6.6,68.0,2001,1,27,421084,Disneys Große Pause
12560000.0,"[{'id': 35, 'name': 'Comedy'}]",31359,4.052991,42700000.0,105.0,,Would I Lie to You? 2,6.4,81.0,2001,2,7,115840,Would I Lie to You? Collection
87000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",9740,2.48875,351692268.0,131.0,"His genius undeniable. His evil, unspeakable.",Hannibal,6.4,1296.0,2001,2,8,9743,The Hannibal Lecter Anthology
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",42187,0.73047,0.0,98.0,The killer is back,Shark Attack 2,4.1,18.0,2001,2,13,389867,Shark.Attack
0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",18269,9.672521,0.0,69.0,,Lady and the Tramp II: Scamp's Adventure,6.0,256.0,2001,2,18,97460,Lady and the Tramp Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6007,2.148946,0.0,89.0,,Elling,7.0,51.0,2001,3,16,12075,Elling Collection
35000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",10054,9.576745,147934180.0,88.0,Real spies...only smaller,Spy Kids,5.5,893.0,2001,3,18,86486,Spy Kids Collection
0.0,"[{'id': 35, 'name': 'Comedy'}]",15449,4.743842,0.0,92.0,,La Tour Montparnasse Infernale,6.6,155.0,2001,3,28,403603,La Tour Infernale
0.0,"[{'id': 35, 'name': 'Comedy'}]",9337,1.416551,0.0,90.0,,Girls on Top,4.9,20.0,2001,3,29,165679,Girl's on Top Collection
0.0,[],87636,0.053369,0.0,40.0,,Animation Runner Kuromi,6.5,1.0,2001,3,30,134063,Animation Runner Kuromi (OAV collection)
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",1284,5.854434,0.0,99.0,,Torrente 2: Mission in Marbella,6.3,41.0,2001,3,30,2248,Torrente Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",44685,1.785708,0.0,48.0,Spring break... Love Hina Style!!,Love Hina Spring Special - I Wish Your Dream,4.7,3.0,2001,3,31,190135,Love Hina Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6935,7.165551,0.0,90.0,,Yamakasi,5.8,140.0,2001,4,4,107471,Yamakasi - Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",56715,6.198238,0.0,88.0,"They're not just from another time, they're from France.",Just Visiting,4.9,173.0,2001,4,6,52888,The Visitors Collection
60000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",2043,13.214068,105178561.0,104.0,The game is far from over.,Along Came a Spider,6.1,408.0,2001,4,6,142680,Alex Cross Collection
17700000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",10956,10.442468,30987695.0,91.0,He Came. He Cleaned. He Conquered.,Joe Dirt,5.5,247.0,2001,4,10,353325,Joe Dirt Collection
21150000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",9290,6.640385,39438674.0,92.0,He heard there was wildlife in L.A. He didn't know how wild.,Crocodile Dundee in Los Angeles,4.7,149.0,2001,4,12,9332,Crocodile Dundee Collection
25000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",634,10.780524,281929795.0,97.0,Health Warning: Adopting Bridget's lifestyle could seriously damage your health.,Bridget Jones's Diary,6.6,1397.0,2001,4,13,8936,Bridget Jones Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",54782,1.514248,0.0,91.0,,The Substitute 4: Failure Is Not an Option,6.4,5.0,2001,4,24,143766,The Substitute Collection
98000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",1734,16.945657,433013274.0,130.0,The most powerful force on earth is about to be unleashed by the two people who should know better.,The Mummy Returns,6.0,2258.0,2001,4,28,1733,The Mummy Collection
60000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",808,17.987728,484409218.0,90.0,The greatest fairy tale never told.,Shrek,7.3,4183.0,2001,5,16,2150,Shrek Collection
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",22599,2.678121,0.0,7.0,,The Hire: Star,7.2,18.0,2001,6,1,113589,The Hire
120000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",10865,10.901602,186053725.0,95.0,Atlantis is waiting...,Atlantis: The Lost Empire,6.7,1257.0,2001,6,2,100965,Atlantis Collection
115000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1995,15.851722,274703340.0,100.0,Born into Wealth. Groomed by the Elite. Trained for Combat.,Lara Croft: Tomb Raider,5.7,2235.0,2001,6,11,2467,Tomb Raider Collection
70000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",10808,7.906683,176104344.0,87.0,The doctor is in again.,Dr. Dolittle 2,4.9,422.0,2001,6,22,3169,Dr. Dolittle Collection
38000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9799,1.406181,207283925.0,106.0,Live life 1/4 mile at a time.,The Fast and the Furious,6.6,3485.0,2001,6,22,9485,The Fast and the Furious Collection
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",20755,7.584444,0.0,83.0,,Air Bud 3: World Pup,4.5,35.0,2001,6,29,97445,Air Bud Collection
10000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",8922,10.414363,59217789.0,90.0,What’s eating you?,Jeepers Creepers,6.1,731.0,2001,7,1,94899,Jeepers Creepers Collection
137000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2114,10.223851,85131830.0,106.0,Unleash a new reality,Final Fantasy: The Spirits Within,5.9,441.0,2001,7,2,140760,Final Fantasy Collection
45000000.0,"[{'id': 35, 'name': 'Comedy'}]",4248,10.869056,141220678.0,83.0,No More Mercy. No More Shame. No More Sequels - Honest! - We Lied.,Scary Movie 2,5.4,1019.0,2001,7,4,4246,Scary Movie Collection
60000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10992,8.142251,93375151.0,87.0,Things Are Gonna Get Hairy!,Cats & Dogs,5.0,363.0,2001,7,4,87014,Cats & Dogs Collection
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",12600,6.080108,28023563.0,75.0,,Pokémon 4Ever: Celebi - Voice of the Forest,5.7,82.0,2001,7,6,34055,Pokémon Collection
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",12600,7.072301,28023563.0,75.0,,Pokémon 4Ever: Celebi - Voice of the Forest,5.7,82.0,2001,7,6,34055,Pokémon Collection
18000000.0,"[{'id': 35, 'name': 'Comedy'}]",8835,12.769371,141774679.0,96.0,Don't judge a book by its hair color!,Legally Blonde,6.2,908.0,2001,7,13,86024,Legally Blonde Collection
10000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10706,4.88911,0.0,82.0,Nothing will stop them...,Mimic 2,4.8,54.0,2001,7,17,10721,Mimic Collection
93000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",331,0.648867,368780809.0,92.0,"This time, it's not just a walk in the park!",Jurassic Park III,5.7,2109.0,2001,7,18,328,Jurassic Park Collection
11000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",11470,7.793873,16951798.0,91.0,Evil has an upgrade.,Jason X,4.5,298.0,2001,7,24,9735,Friday the 13th Collection
